bruteforce,2,4,U,0.00012493133544921875
bruteforce,2,4,S,9.250640869140625e-05
bruteforce,2,4,U,0.00010752677917480469
bruteforce,2,4,S,6.699562072753906e-05
bruteforce,2,4,S,4.863739013671875e-05
bruteforce,2,4,S,9.393692016601562e-05
bruteforce,2,4,S,2.3603439331054688e-05
bruteforce,2,4,U,9.417533874511719e-05
bruteforce,2,4,U,9.34600830078125e-05
bruteforce,2,4,U,8.940696716308594e-05
bruteforce,2,8,U,0.0018835067749023438
bruteforce,2,8,U,0.001783609390258789
bruteforce,2,7,S,0.00045037269592285156
bruteforce,2,8,S,0.00031375885009765625
bruteforce,2,8,U,0.002009153366088867
bruteforce,2,8,U,0.0014960765838623047
bruteforce,2,8,S,0.0008556842803955078
bruteforce,2,8,U,0.0015103816986083984
bruteforce,2,8,S,0.000194549560546875
bruteforce,2,8,S,0.0011606216430664062
bruteforce,2,12,S,0.002512216567993164
bruteforce,2,12,S,0.0009918212890625
bruteforce,2,12,U,0.02368474006652832
bruteforce,2,12,U,0.02112579345703125
bruteforce,2,12,S,0.0007758140563964844
bruteforce,2,11,U,0.013481378555297852
bruteforce,2,12,U,0.02081775665283203
bruteforce,2,12,S,0.024922847747802734
bruteforce,2,12,U,0.024437427520751953
bruteforce,2,12,S,0.006729602813720703
bruteforce,2,16,S,0.030472993850708008
bruteforce,2,16,U,0.40420007705688477
bruteforce,2,16,S,0.07062244415283203
bruteforce,2,16,S,0.05006217956542969
bruteforce,2,14,U,0.0792684555053711
bruteforce,2,16,S,0.12944793701171875
bruteforce,2,15,U,0.17879557609558105
bruteforce,2,16,U,0.5052118301391602
bruteforce,2,16,S,0.35224437713623047
bruteforce,2,15,U,0.21768498420715332
bruteforce,2,18,U,1.730961561203003
bruteforce,2,16,U,0.4834108352661133
bruteforce,2,17,U,0.790947437286377
bruteforce,2,18,U,1.469188928604126
bruteforce,2,18,U,1.4949469566345215
bruteforce,2,18,U,1.7176437377929688
bruteforce,2,18,U,1.6137373447418213
bruteforce,2,18,S,1.0630736351013184
bruteforce,2,17,U,0.8115124702453613
bruteforce,2,18,S,0.15284037590026855
bruteforce,2,19,U,3.324760675430298
bruteforce,2,20,U,6.089251279830933
bruteforce,2,20,S,3.9088399410247803
bruteforce,2,19,U,3.914485216140747
bruteforce,2,20,U,7.741794109344482
bruteforce,2,18,U,1.9333407878875732
bruteforce,2,20,U,7.664060831069946
bruteforce,2,19,S,1.6767311096191406
bruteforce,2,20,U,7.080262899398804
bruteforce,2,20,S,0.9016144275665283
bruteforce,2,22,S,8.73318600654602
bruteforce,2,22,U,26.344570875167847
bruteforce,2,21,U,14.144707918167114
bruteforce,2,20,U,6.041976451873779
bruteforce,2,21,U,15.01320505142212
bruteforce,2,21,U,14.274603128433228
bruteforce,2,22,U,33.81880331039429
bruteforce,2,22,U,31.45651650428772
bruteforce,2,22,U,29.85432767868042
bruteforce,2,21,U,12.704450130462646
bruteforce,2,24,S,101.80243635177612
bruteforce,2,24,U,116.85498452186584
bruteforce,2,23,U,55.089274883270264
bruteforce,2,24,S,36.49069619178772
bruteforce,2,23,U,67.16624784469604
bruteforce,2,24,U,106.32277584075928
bruteforce,2,23,U,54.74726963043213
bruteforce,2,24,U,105.89005422592163
bruteforce,2,23,U,53.927441120147705
bruteforce,2,23,S,7.809797048568726
bruteforce,3,4,U,0.0001780986785888672
bruteforce,3,4,S,0.0001227855682373047
bruteforce,3,4,S,9.179115295410156e-05
bruteforce,3,4,S,0.00024366378784179688
bruteforce,3,4,U,0.00025773048400878906
bruteforce,3,4,S,0.0001888275146484375
bruteforce,3,4,U,0.0001914501190185547
bruteforce,3,4,U,0.0001761913299560547
bruteforce,3,4,U,0.0002181529998779297
bruteforce,3,4,S,0.00021958351135253906
bruteforce,3,8,S,0.0012509822845458984
bruteforce,3,8,S,0.00010943412780761719
bruteforce,3,8,S,0.002157926559448242
bruteforce,3,8,U,0.004111528396606445
bruteforce,3,8,U,0.0025174617767333984
bruteforce,3,8,U,0.0025718212127685547
bruteforce,3,8,U,0.002719879150390625
bruteforce,3,8,U,0.0031287670135498047
bruteforce,3,8,U,0.0021228790283203125
bruteforce,3,8,U,0.0025625228881835938
bruteforce,3,12,U,0.04421877861022949
bruteforce,3,12,S,0.0054357051849365234
bruteforce,3,12,U,0.05055499076843262
bruteforce,3,12,S,0.013176679611206055
bruteforce,3,12,U,0.0452728271484375
bruteforce,3,12,U,0.0501556396484375
bruteforce,3,12,U,0.04313254356384277
bruteforce,3,12,U,0.046898603439331055
bruteforce,3,12,S,0.011351585388183594
bruteforce,3,12,U,0.04610157012939453
bruteforce,3,16,U,0.7848517894744873
bruteforce,3,16,S,0.24369478225708008
bruteforce,3,16,U,0.7373597621917725
bruteforce,3,16,U,0.7437434196472168
bruteforce,3,16,U,0.697540283203125
bruteforce,3,16,U,0.791773796081543
bruteforce,3,16,U,0.790644645690918
bruteforce,3,16,U,0.6782810688018799
bruteforce,3,16,U,0.71974778175354
bruteforce,3,16,S,0.2981431484222412
bruteforce,3,18,U,3.043830394744873
bruteforce,3,18,U,2.9079537391662598
bruteforce,3,18,U,3.4974172115325928
bruteforce,3,18,U,2.9481723308563232
bruteforce,3,18,U,2.981261968612671
bruteforce,3,18,S,0.16736698150634766
bruteforce,3,18,S,1.07798433303833
bruteforce,3,18,S,1.9278171062469482
bruteforce,3,18,U,2.662046194076538
bruteforce,3,18,S,0.36974287033081055
bruteforce,3,20,S,8.626158237457275
bruteforce,3,20,U,10.295922040939331
bruteforce,3,20,S,5.841059446334839
bruteforce,3,20,U,12.087207794189453
bruteforce,3,20,S,2.1698553562164307
bruteforce,3,20,U,10.800558090209961
bruteforce,3,20,U,12.871019124984741
bruteforce,3,20,S,7.1434290409088135
bruteforce,3,20,U,11.471776485443115
bruteforce,3,20,U,12.738572359085083
bruteforce,3,22,S,21.059144735336304
bruteforce,3,22,S,6.213148355484009
bruteforce,3,22,U,51.686391830444336
bruteforce,3,22,U,47.253936529159546
bruteforce,3,22,U,46.884413719177246
bruteforce,3,22,U,47.496790409088135
bruteforce,3,22,U,57.227970361709595
bruteforce,3,22,U,53.057645320892334
bruteforce,3,22,S,27.55099081993103
bruteforce,3,22,S,40.9395809173584
bruteforce,3,24,U,204.50002551078796
bruteforce,3,24,U,169.86328768730164
bruteforce,3,24,U,198.65125679969788
bruteforce,3,24,U,207.3505449295044
bruteforce,3,24,U,250.6853461265564
bruteforce,3,24,U,192.6714961528778
bruteforce,3,24,U,217.46883296966553
bruteforce,3,24,U,247.88503408432007
bruteforce,3,24,U,231.3172106742859
bruteforce,3,24,U,207.3130066394806
bruteforce,4,4,S,0.00028324127197265625
bruteforce,4,4,U,0.0002574920654296875
bruteforce,4,4,U,0.0002875328063964844
bruteforce,4,4,S,0.000148773193359375
bruteforce,4,4,S,0.00035691261291503906
bruteforce,4,4,S,0.00012826919555664062
bruteforce,4,4,S,0.00022840499877929688
bruteforce,4,4,S,0.0002892017364501953
bruteforce,4,4,S,0.0004107952117919922
bruteforce,4,4,S,0.00010991096496582031
bruteforce,4,8,S,0.0028569698333740234
bruteforce,4,8,S,0.00427699089050293
bruteforce,4,8,S,0.0005242824554443359
bruteforce,4,8,S,0.0050907135009765625
bruteforce,4,8,S,0.0024292469024658203
bruteforce,4,8,U,0.006482362747192383
bruteforce,4,8,U,0.004799842834472656
bruteforce,4,8,S,0.00641942024230957
bruteforce,4,8,U,0.005541086196899414
bruteforce,4,8,U,0.00602412223815918
bruteforce,4,12,S,0.017511367797851562
bruteforce,4,12,S,0.07768845558166504
bruteforce,4,12,S,0.01774764060974121
bruteforce,4,12,U,0.11049151420593262
bruteforce,4,12,S,0.05499601364135742
bruteforce,4,12,S,0.009821891784667969
bruteforce,4,12,U,0.0724637508392334
bruteforce,4,12,U,0.1140449047088623
bruteforce,4,12,U,0.09013867378234863
bruteforce,4,12,U,0.0823831558227539
bruteforce,4,16,S,0.1312861442565918
bruteforce,4,16,U,1.5553021430969238
bruteforce,4,16,U,1.8404850959777832
bruteforce,4,16,S,0.28622865676879883
bruteforce,4,16,S,1.2101383209228516
bruteforce,4,16,U,1.5693917274475098
bruteforce,4,16,U,1.6781814098358154
bruteforce,4,16,U,1.4492180347442627
bruteforce,4,16,S,0.13936710357666016
bruteforce,4,16,S,0.05071902275085449
bruteforce,4,18,S,3.824106454849243
bruteforce,4,18,U,7.526849269866943
bruteforce,4,18,S,0.0988469123840332
bruteforce,4,18,U,6.86811900138855
bruteforce,4,18,U,7.165996551513672
bruteforce,4,18,S,3.6909189224243164
bruteforce,4,18,U,5.709601640701294
bruteforce,4,18,S,0.5490634441375732
bruteforce,4,18,U,5.452376127243042
bruteforce,4,18,U,6.234623908996582
bruteforce,4,20,S,12.76406979560852
bruteforce,4,20,U,27.55952000617981
bruteforce,4,20,S,3.701990842819214
bruteforce,4,20,S,3.340137481689453
bruteforce,4,20,U,22.35184097290039
bruteforce,4,20,U,23.291496515274048
bruteforce,4,20,S,8.180100917816162
bruteforce,4,20,U,31.494730472564697
bruteforce,4,20,S,8.876021146774292
bruteforce,4,20,U,28.101839542388916
bruteforce,4,22,U,96.66089844703674
bruteforce,4,22,U,110.29328966140747
bruteforce,4,22,S,24.29173970222473
bruteforce,4,22,U,98.1882176399231
bruteforce,4,22,S,46.57879853248596
bruteforce,4,22,U,95.73350214958191
bruteforce,4,22,S,10.323362827301025
bruteforce,4,22,U,108.98329329490662
bruteforce,4,22,S,37.03996992111206
bruteforce,4,22,U,94.81271576881409
bruteforce,4,24,U,376.24613785743713
bruteforce,4,24,S,241.63708305358887
bruteforce,4,24,U,434.66647958755493
bruteforce,4,24,S,24.868574619293213
bruteforce,4,24,S,54.35985565185547
bruteforce,4,24,U,425.552042722702
bruteforce,4,24,S,129.2085189819336
bruteforce,4,24,S,26.351633071899414
bruteforce,4,24,U,378.42660880088806
bruteforce,4,24,S,226.4896171092987
bruteforce,5,4,S,0.00015664100646972656
bruteforce,5,4,S,8.511543273925781e-05
bruteforce,5,4,S,0.00039505958557128906
bruteforce,5,4,S,8.654594421386719e-05
bruteforce,5,4,S,0.0001049041748046875
bruteforce,5,4,S,8.988380432128906e-05
bruteforce,5,4,S,0.0001163482666015625
bruteforce,5,4,S,0.00047278404235839844
bruteforce,5,4,S,0.0002033710479736328
bruteforce,5,4,S,8.702278137207031e-05
bruteforce,5,8,S,0.002172231674194336
bruteforce,5,8,S,0.001237630844116211
bruteforce,5,8,S,0.0026102066040039062
bruteforce,5,8,S,0.0008962154388427734
bruteforce,5,8,S,0.0007774829864501953
bruteforce,5,8,S,0.0028214454650878906
bruteforce,5,8,S,0.0008337497711181641
bruteforce,5,8,S,0.00021195411682128906
bruteforce,5,8,S,0.00019884109497070312
bruteforce,5,8,S,0.00027441978454589844
bruteforce,5,12,S,0.010169029235839844
bruteforce,5,12,S,0.001199960708618164
bruteforce,5,12,S,0.000476837158203125
bruteforce,5,12,S,0.006812095642089844
bruteforce,5,12,S,0.0033707618713378906
bruteforce,5,12,S,0.0006656646728515625
bruteforce,5,12,S,0.0009326934814453125
bruteforce,5,12,S,0.0022504329681396484
bruteforce,5,12,S,0.002526521682739258
bruteforce,5,12,S,0.006710529327392578
bruteforce,5,16,S,0.02619338035583496
bruteforce,5,16,S,0.01761341094970703
bruteforce,5,16,S,0.051775217056274414
bruteforce,5,16,S,0.07668566703796387
bruteforce,5,16,S,0.0037217140197753906
bruteforce,5,16,S,0.07022690773010254
bruteforce,5,16,S,0.0010242462158203125
bruteforce,5,16,S,0.07363104820251465
bruteforce,5,16,S,0.027907371520996094
bruteforce,5,16,S,0.1524038314819336
bruteforce,5,18,S,0.011234045028686523
bruteforce,5,18,S,0.009390592575073242
bruteforce,5,18,S,0.025042295455932617
bruteforce,5,18,S,0.1312868595123291
bruteforce,5,18,S,0.10515618324279785
bruteforce,5,18,S,0.06845331192016602
bruteforce,5,18,S,0.02871990203857422
bruteforce,5,18,S,0.16461443901062012
bruteforce,5,18,S,0.16377830505371094
bruteforce,5,18,S,0.031958580017089844
bruteforce,5,20,S,0.15401649475097656
bruteforce,5,20,S,0.014504671096801758
bruteforce,5,20,S,0.9985072612762451
bruteforce,5,20,S,0.32375645637512207
bruteforce,5,20,S,0.23746085166931152
bruteforce,5,20,S,0.008212089538574219
bruteforce,5,20,S,0.20989489555358887
bruteforce,5,20,S,0.09400510787963867
bruteforce,5,20,S,0.7075068950653076
bruteforce,5,20,S,0.29664015769958496
bruteforce,5,22,S,0.5810739994049072
bruteforce,5,22,S,0.6724796295166016
bruteforce,5,22,S,0.002108335494995117
bruteforce,5,22,S,4.7549943923950195
bruteforce,5,22,S,1.2484095096588135
bruteforce,5,22,S,0.08683061599731445
bruteforce,5,22,S,2.1337358951568604
bruteforce,5,22,S,1.531686782836914
bruteforce,5,22,S,0.28856539726257324
bruteforce,5,22,S,0.024611234664916992
bruteforce,5,24,S,0.30078911781311035
bruteforce,5,24,S,0.44138312339782715
bruteforce,5,24,S,0.027118444442749023
bruteforce,5,24,S,0.2001030445098877
bruteforce,5,24,S,5.651151657104492
bruteforce,5,24,S,0.18657732009887695
bruteforce,5,24,S,0.20679736137390137
bruteforce,5,24,S,6.563284635543823
bruteforce,5,24,S,0.002732992172241211
bruteforce,5,24,S,1.4071564674377441
bruteforce,6,4,S,9.751319885253906e-05
bruteforce,6,4,S,0.00022792816162109375
bruteforce,6,4,S,9.560585021972656e-05
bruteforce,6,4,S,9.322166442871094e-05
bruteforce,6,4,S,0.00018668174743652344
bruteforce,6,4,S,8.7738037109375e-05
bruteforce,6,4,S,8.940696716308594e-05
bruteforce,6,4,S,8.845329284667969e-05
bruteforce,6,4,S,9.34600830078125e-05
bruteforce,6,4,S,0.000133514404296875
bruteforce,6,8,S,0.0001976490020751953
bruteforce,6,8,S,0.0004162788391113281
bruteforce,6,8,S,0.0003516674041748047
bruteforce,6,8,S,0.00021028518676757812
bruteforce,6,8,S,0.0002014636993408203
bruteforce,6,8,S,0.0001990795135498047
bruteforce,6,8,S,0.0001761913299560547
bruteforce,6,8,S,0.0012903213500976562
bruteforce,6,8,S,0.0004696846008300781
bruteforce,6,8,S,0.0009381771087646484
bruteforce,6,12,S,0.00035119056701660156
bruteforce,6,12,S,0.0009610652923583984
bruteforce,6,12,S,0.0005846023559570312
bruteforce,6,12,S,0.006535053253173828
bruteforce,6,12,S,0.0012760162353515625
bruteforce,6,12,S,0.0008981227874755859
bruteforce,6,12,S,0.00027489662170410156
bruteforce,6,12,S,0.001210927963256836
bruteforce,6,12,S,0.0025277137756347656
bruteforce,6,12,S,0.0002694129943847656
bruteforce,6,16,S,0.0013194084167480469
bruteforce,6,16,S,0.0039060115814208984
bruteforce,6,16,S,0.00668644905090332
bruteforce,6,16,S,0.00279998779296875
bruteforce,6,16,S,0.0033218860626220703
bruteforce,6,16,S,0.014830589294433594
bruteforce,6,16,S,0.0009665489196777344
bruteforce,6,16,S,0.0010242462158203125
bruteforce,6,16,S,0.0020952224731445312
bruteforce,6,16,S,0.0012652873992919922
bruteforce,6,18,S,0.0056645870208740234
bruteforce,6,18,S,0.0019168853759765625
bruteforce,6,18,S,0.002458333969116211
bruteforce,6,18,S,0.001041412353515625
bruteforce,6,18,S,0.010678291320800781
bruteforce,6,18,S,0.003556966781616211
bruteforce,6,18,S,0.0005156993865966797
bruteforce,6,18,S,0.00045752525329589844
bruteforce,6,18,S,0.0006716251373291016
bruteforce,6,18,S,0.0005633831024169922
bruteforce,6,20,S,0.003905057907104492
bruteforce,6,20,S,0.06929993629455566
bruteforce,6,20,S,0.016246557235717773
bruteforce,6,20,S,0.0016665458679199219
bruteforce,6,20,S,0.021364450454711914
bruteforce,6,20,S,0.06341218948364258
bruteforce,6,20,S,0.016115665435791016
bruteforce,6,20,S,0.012115716934204102
bruteforce,6,20,S,0.2309863567352295
bruteforce,6,20,S,0.005491971969604492
bruteforce,6,22,S,0.013581275939941406
bruteforce,6,22,S,0.0015132427215576172
bruteforce,6,22,S,0.05576658248901367
bruteforce,6,22,S,0.10304689407348633
bruteforce,6,22,S,0.0005674362182617188
bruteforce,6,22,S,0.0030150413513183594
bruteforce,6,22,S,0.11196541786193848
bruteforce,6,22,S,0.0010385513305664062
bruteforce,6,22,S,0.011219024658203125
bruteforce,6,22,S,0.00533604621887207
bruteforce,6,24,S,0.002811908721923828
bruteforce,6,24,S,0.06264019012451172
bruteforce,6,24,S,0.003847360610961914
bruteforce,6,24,S,0.00402069091796875
bruteforce,6,24,S,0.002045154571533203
bruteforce,6,24,S,0.0010111331939697266
bruteforce,6,24,S,0.0973048210144043
bruteforce,6,24,S,0.15627074241638184
bruteforce,6,24,S,0.05767250061035156
